,Location,XYZCOD,col_1_label,col_1_qty,col_2_label,col_2_qty,col_3_label,col_3_qty,col_4_label,col_4_qty,col_5_label,col_5_qty,col_6_label,col_6_qty,col_7_label,col_7_qty,col_8_label,col_8_qty,col_9_label,col_9_qty,col_10_label,col_10_qty,col_11_label,col_11_qty,col_12_label,col_12_qty,col_13_label,col_13_qty,col_14_label,col_14_qty,col_15_label,col_15_qty,col_16_label,col_16_qty,col_17_label,col_17_qty,col_18_label,col_18_qty
62,I-16-11,X,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0,KTDZY0,10.0
63,I-15-12,X,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5
64,I-07-22,X,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0,05W6TK,12.0
65,I-08-23,X,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5,I1KDJ0,8.5
66,I-16-21,X,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0,TNAHD4,10.0
67,I-15-22,X,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5,2T1DJM,9.5
68,H-08-11,X,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0,I2B1FH,11.0
69,J-07-13,X,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0,G8ASPE,10.0
70,J-15-11,X,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0,Z8KPP8,10.0
71,H-16-13,X,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0,ZRCYSH,11.0
72,H-08-21,X,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5,2T1DJM,10.5
73,J-07-23,X,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0,LXJQVG,11.0
74,J-15-21,X,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0,IA7X1P,10.0
75,H-16-23,X,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0,D05ZS7,9.0
76,I-08-12,X,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0,8D9SAW,8.0
77,I-07-11,X,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0
78,I-16-12,X,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0,JEGRCL,11.0
79,I-15-13,X,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0,LXJQVG,9.0
80,I-07-21,X,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0,KTDZY0,9.0
81,I-08-22,X,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5,UNPPMJ,7.5
82,I-16-22,X,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0
83,I-15-23,X,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0,ZRCYSH,10.0
84,J-07-12,X,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5,8D9SAW,8.5
85,J-15-12,X,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0,TNAHD4,9.0
86,H-06-13,X,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5,6M2FJM,9.5
87,J-07-22,X,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0,AHR20O,11.0
88,J-15-22,X,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0,W25EZN,10.0
89,H-18-11,X,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0
90,H-06-23,X,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0,2T1DJM,12.0
91,I-08-11,X,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0,IA7X1P,11.0
92,I-16-13,X,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0,G8ASPE,9.0
93,H-18-21,X,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5
94,I-05-13,X,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0,8D9SAW,12.0
95,I-08-21,X,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0,IA7X1P,9.0
96,I-16-23,X,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0,NISP6K,7.0
97,I-17-11,X,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5
98,I-05-23,X,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5,KUFVRI,9.5
99,J-07-11,X,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5,LXJQVG,10.5
100,J-15-13,X,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0,W25EZN,9.0
101,I-17-21,X,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5
102,H-06-12,X,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0,KTDZY0,11.0
103,J-07-21,X,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0,TNAHD4,11.0
104,J-15-23,X,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0,HXQR4L,9.0
105,H-18-12,X,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5,IA7X1P,10.5
106,H-06-22,X,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5,6M2FJM,10.5
107,H-18-22,X,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0,V7JUQL,10.0
108,I-05-12,X,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0,AHR20O,12.0
109,I-06-13,X,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5,AHR20O,10.5
110,I-18-11,X,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5,AHR20O,9.5
111,I-17-12,X,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5,W25EZN,9.5
112,I-05-22,X,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0,KUFVRI,12.0
113,I-06-23,X,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0,32ZKOX,9.0
114,I-18-21,X,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5,LXJQVG,9.5
115,I-17-22,X,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0,ZRCYSH,12.0
116,H-06-11,X,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0,8N10W9,7.0
117,J-05-13,X,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0,W25EZN,11.0
118,J-17-11,X,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0,6M2FJM,11.0
119,H-18-13,X,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0,U95NWB,10.0
120,H-06-21,X,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0,I1KDJ0,13.0
121,J-05-23,X,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5,IA7X1P,9.5
122,J-17-21,X,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5,KTDZY0,9.5
123,H-18-23,X,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0,WGHG3L,11.0
124,I-06-12,X,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5,ZRCYSH,10.5
125,I-05-11,X,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0,AKP0A7,12.0
126,I-18-12,X,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5,B24J86,10.5
127,I-17-13,X,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5,32ZKOX,9.5
