waveNumber,fitness,individual,history
41579,84.0,"[('05W6TK', 'H-06-13'), ('V6K6JX', 'G-17-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41578,84.0,"[('V6K6JX', 'G-17-13'), ('05W6TK', 'H-06-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41577,112.0,"[('V6K6JX', 'D-14-11'), ('05W6TK', 'H-06-13')]","[112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0]"
41576,112.0,"[('05W6TK', 'H-06-13'), ('V6K6JX', 'D-14-11')]","[112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0]"
41575,112.0,"[('05W6TK', 'H-06-13'), ('V6K6JX', 'D-14-11')]","[112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0, 112.0]"
41573,160.6,"[('I1KDJ0', 'A-18-11'), ('V6K6JX', 'A-16-12')]","[160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6, 160.6]"
41559,85.99999999999997,"[('05W6TK', 'H-06-13'), ('LXJQVG', 'J-22-11')]","[85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997, 85.99999999999997]"
41553,58.0,"[('05W6TK', 'H-06-13'), ('ASG1IT', 'G-13-11')]","[58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0, 58.0]"
41546,91.39999999999999,"[('KTDZY0', 'G-17-13'), ('TNAHD4', 'G-23-13'), ('6M2FJM', 'G-23-13'), ('I1KDJ0', 'H-24-12'), ('JEGRCL', 'H-24-11'), ('LXJQVG', 'H-22-13'), ('8N10W9', 'H-20-13'), ('2T1DJM', 'H-16-13')]","[284.2, 213.59999999999997, 208.39999999999998, 169.39999999999998, 149.79999999999998, 123.39999999999999, 105.39999999999999, 97.39999999999999, 97.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41545,109.39999999999999,"[('WGHG3L', 'G-19-11'), ('RAUDQ6', 'F-21-11'), ('KTDZY0', 'F-21-11'), ('56TC1Z', 'F-17-13'), ('8N10W9', 'F-17-12'), ('LXJQVG', 'F-17-11'), ('0LNUOV', 'F-15-12'), ('I1X92B', 'F-13-11')]","[255.99999999999994, 202.60000000000002, 189.8, 171.0, 160.2, 157.0, 143.2, 123.39999999999999, 111.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41544,125.19999999999999,"[('7BU1V7', 'E-18-13'), ('X31OGS', 'E-22-12'), ('WRRW1W', 'E-22-12'), ('Z8KPP8', 'E-20-13'), ('I1KDJ0', 'E-20-13'), ('8N10W9', 'E-18-12'), ('TNAHD4', 'E-16-12'), ('WGHG3L', 'H-14-13')]","[252.2, 213.39999999999998, 190.2, 185.59999999999997, 166.8, 153.2, 143.2, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999, 125.19999999999999]"
41543,145.39999999999998,"[('I1KDJ0', 'E-20-13'), ('CD1NU9', 'D-24-12'), ('Z8KPP8', 'D-24-11'), ('LXJQVG', 'D-20-11'), ('RAUDQ6', 'D-18-12'), ('TNAHD4', 'D-18-11'), ('V7JUQL', 'D-16-13'), ('UNPPMJ', 'D-16-13')]","[255.8, 243.8, 203.0, 203.0, 182.2, 166.2, 159.0, 159.0, 155.0, 154.2, 148.2, 148.2, 147.39999999999998, 147.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998]"
41538,109.39999999999999,"[('8N10W9', 'H-20-13'), ('2OAVPY', 'H-20-13'), ('Z8KPP8', 'H-22-12'), ('2T1DJM', 'H-22-13'), ('LXJQVG', 'H-22-13'), ('I1KDJ0', 'H-24-12'), ('TB6WIP', 'H-24-13'), ('K3YA1X', 'F-16-13')]","[262.6, 198.8, 170.7, 149.79999999999998, 134.2, 123.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41532,70.6,"[('O9YFO8', 'F-13-13'), ('LXJQVG', 'F-17-11')]","[70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6, 70.6]"
41531,91.39999999999999,"[('7BU1V7', 'G-17-13'), ('SMMRK3', 'G-21-12'), ('8E9F1P', 'H-24-13'), ('8D9SAW', 'H-24-12'), ('LXJQVG', 'H-22-13'), ('I1KDJ0', 'H-22-12'), ('XUZJ74', 'H-22-11'), ('2OAVPY', 'H-16-12')]","[247.2, 218.0, 165.79999999999998, 150.2, 129.0, 99.39999999999999, 96.19999999999999, 95.39999999999999, 95.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41526,111.19999999999999,"[('V7JUQL', 'E-16-13'), ('8N10W9', 'E-18-12'), ('LXJQVG', 'E-18-12'), ('W25EZN', 'E-16-13'), ('2T1DJM', 'E-14-11'), ('AKP0A7', 'F-15-12'), ('0LNUOV', 'F-15-12'), ('J3FI7N', 'F-15-11')]","[242.79999999999998, 223.20000000000005, 196.60000000000002, 166.0, 166.0, 162.2, 156.0, 158.0, 143.79999999999998, 139.79999999999998, 127.39999999999999, 119.79999999999998, 117.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999]"
41520,121.19999999999999,"[('KTDZY0', 'F-18-13'), ('AKP0A7', 'F-20-12'), ('0LNUOV', 'F-18-12'), ('2T1DJM', 'E-14-11'), ('5HQR89', 'E-14-11'), ('UHYJ3A', 'E-16-12'), ('W25EZN', 'E-16-12'), ('SSQFQA', 'E-14-13')]","[248.39999999999998, 197.59999999999997, 190.59999999999997, 144.79999999999998, 144.79999999999998, 130.0, 127.79999999999998, 123.19999999999999, 123.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999, 121.19999999999999]"
41514,110.6,"[('SSQFQA', 'E-14-13'), ('8N10W9', 'E-18-12'), ('W25EZN', 'E-22-11'), ('KTDZY0', 'E-22-12'), ('0LNUOV', 'E-20-12'), ('UHYJ3A', 'E-16-12'), ('2T1DJM', 'E-14-11'), ('5HQR89', 'E-14-11')]","[246.39999999999998, 217.59999999999997, 191.39999999999998, 169.8, 154.2, 148.79999999999998, 137.2, 127.19999999999999, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6]"
41509,90.6,"[('J3FI7N', 'F-13-12'), ('KTDZY0', 'F-15-13'), ('LXJQVG', 'F-17-11'), ('W25EZN', 'F-21-11'), ('8N10W9', 'F-17-12'), ('AKP0A7', 'F-15-12'), ('0LNUOV', 'F-15-12'), ('2T1DJM', 'F-15-11')]","[232.8, 175.39999999999998, 150.8, 150.8, 139.8, 110.6, 98.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6]"
41505,109.39999999999999,"[('I1KDJ0', 'H-20-13'), ('W25EZN', 'F-21-12'), ('KTDZY0', 'F-21-11'), ('TBCCF7', 'F-19-13'), ('XUZJ74', 'F-17-12'), ('LXJQVG', 'F-17-11'), ('0LNUOV', 'F-15-12'), ('8D9SAW', 'F-15-11')]","[257.59999999999997, 228.39999999999998, 153.79999999999998, 137.2, 137.2, 117.39999999999999, 113.39999999999999, 113.39999999999999, 111.39999999999999, 111.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41503,34.599999999999994,"[('XUZJ74', 'G-13-12'), ('U8203G', 'G-13-12')]","[34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994, 34.599999999999994]"
41488,113.19999999999999,"[('SMMRK3', 'D-14-11'), ('WRRW1W', 'D-14-13'), ('7BU1V7', 'D-16-13'), ('JEGRCL', 'D-16-12'), ('Z8KPP8', 'D-16-12'), ('AKP0A7', 'D-14-11'), ('XUZJ74', 'D-13-12'), ('G8ASPE', 'D-13-12')]","[225.59999999999997, 214.19999999999993, 164.99999999999997, 164.99999999999997, 152.39999999999998, 129.79999999999998, 117.19999999999999, 115.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999, 113.19999999999999]"
41485,109.39999999999999,"[('HA0BOB', 'H-16-13'), ('8N10W9', 'H-20-13'), ('F29V5I', 'H-24-12'), ('05W6TK', 'F-24-12'), ('6M2FJM', 'F-22-13'), ('WH1BJI', 'F-22-13'), ('Z8KPP8', 'F-20-12'), ('YE890X', 'F-20-12')]","[177.39999999999998, 177.39999999999998, 177.39999999999998, 160.2, 148.2, 140.0, 123.39999999999999, 123.39999999999999, 123.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41479,72.6,"[('8D9SAW', 'F-16-11'), ('6M2FJM', 'F-16-12'), ('BLJLMQ', 'F-16-12'), ('TNZ1OO', 'F-16-12'), ('7BU1V7', 'F-16-12'), ('Z8KPP8', 'F-18-12'), ('F29V5I', 'F-16-11'), ('IA7X1P', 'F-14-13')]","[231.60000000000002, 200.59999999999997, 167.59999999999997, 144.2, 113.79999999999998, 89.19999999999999, 74.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6, 72.6]"
41475,103.19999999999999,"[('XUZJ74', 'F-13-13'), ('Q164T6', 'F-15-13'), ('QVFB0Q', 'F-17-11'), ('8N10W9', 'F-17-12'), ('K3YA1X', 'F-16-13'), ('WRRW1W', 'F-18-12'), ('9KHDG3', 'F-18-12'), ('6M2FJM', 'F-14-13'), ('1ENECA', 'F-14-13'), ('IA7X1P', 'F-14-13')]","[295.40000000000003, 263.0, 231.39999999999998, 216.8, 152.39999999999998, 136.0, 136.0, 127.79999999999998, 127.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999, 103.19999999999999]"
41470,132.2,"[('WGHG3L', 'G-19-11'), ('6M2FJM', 'G-23-13'), ('CD1NU9', 'H-22-12'), ('Z8KPP8', 'H-22-12'), ('8N10W9', 'H-20-13'), ('I1KDJ0', 'H-20-13'), ('F29V5I', 'H-24-12'), ('W25EZN', 'F-22-11'), ('0LNUOV', 'F-18-12'), ('2Z7ZEP', 'F-16-12')]","[338.0, 286.00000000000006, 256.6, 223.39999999999998, 182.59999999999997, 164.79999999999995, 154.59999999999997, 138.2, 141.0, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2, 132.2]"
41469,91.39999999999999,"[('8N10W9', 'G-19-13'), ('TB6WIP', 'G-23-12'), ('6M2FJM', 'H-24-13'), ('V7JUQL', 'H-24-13'), ('TBCCF7', 'H-24-13'), ('WRRW1W', 'H-24-12'), ('JEGRCL', 'H-24-11'), ('SMMRK3', 'H-22-11')]","[216.2, 214.10000000000002, 166.59999999999997, 126.79999999999998, 102.99999999999999, 94.19999999999999, 94.19999999999999, 94.19999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41468,127.39999999999999,"[('JEGRCL', 'E-16-13'), ('WRRW1W', 'E-18-11'), ('G8ASPE', 'E-20-13'), ('J3FI7N', 'E-22-11'), ('KTDZY0', 'E-22-12'), ('RAUDQ6', 'E-22-13'), ('TNAHD4', 'E-22-13'), ('I1KDJ0', 'H-24-12'), ('8N10W9', 'H-20-13'), ('U95NWB', 'H-14-13')]","[287.0, 281.8, 253.39999999999998, 200.8, 192.79999999999995, 174.0, 167.0, 150.2, 152.0, 141.39999999999998, 139.39999999999998, 133.39999999999998, 129.39999999999998, 129.39999999999998, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999]"
41467,91.39999999999999,"[('TB6WIP', 'H-24-11'), ('WRRW1W', 'H-24-12'), ('TNAHD4', 'G-23-13'), ('ZRCYSH', 'G-23-11'), ('I1KDJ0', 'G-21-12'), ('AKP0A7', 'G-15-11'), ('JEGRCL', 'G-13-13'), ('U95NWB', 'G-13-11')]","[198.2, 191.8, 167.39999999999998, 150.59999999999997, 141.39999999999998, 136.59999999999997, 114.19999999999999, 107.39999999999999, 107.39999999999999, 105.39999999999999, 101.39999999999999, 93.39999999999999, 93.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41463,109.39999999999999,"[('TNAHD4', 'F-16-11'), ('37VA62', 'F-24-11'), ('DNLEH7', 'F-23-13'), ('2LPO6D', 'F-21-13'), ('8N10W9', 'F-17-12'), ('800OVF', 'F-15-12'), ('IA7X1P', 'F-15-11'), ('O7TSVL', 'F-15-11')]","[239.8, 191.8, 185.8, 174.39999999999998, 168.2, 154.79999999999998, 142.0, 142.0, 125.39999999999999, 115.39999999999999, 115.39999999999999, 115.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41458,105.19999999999999,"[('8E9F1P', 'E-14-11'), ('YE890X', 'E-14-13'), ('UHYJ3A', 'E-16-12'), ('I1KDJ0', 'E-16-12'), ('8D9SAW', 'F-16-11'), ('AHSNWF', 'F-16-11'), ('Z8KPP8', 'F-16-13'), ('8N10W9', 'F-16-12')]","[270.40000000000003, 211.59999999999997, 205.59999999999997, 152.2, 152.2, 142.2, 142.2, 127.19999999999999, 123.39999999999999, 121.19999999999999, 109.19999999999999, 107.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999]"
41450,118.99999999999999,"[('SWN7AU', 'H-20-12'), ('Z8KPP8', 'H-22-12'), ('WRRW1W', 'H-24-12'), ('8D9SAW', 'H-24-12'), ('05W6TK', 'F-24-12'), ('SMMRK3', 'I-23-13'), ('TNAHD4', 'G-23-13'), ('QVFB0Q', 'G-21-12'), ('6M2FJM', 'G-21-11'), ('7BU1V7', 'G-17-13')]","[339.59999999999997, 269.2, 251.40000000000003, 231.8, 212.60000000000002, 176.79999999999998, 176.79999999999998, 173.0, 155.39999999999998, 155.39999999999998, 155.0, 145.79999999999998, 139.0, 139.0, 125.79999999999998, 122.99999999999999, 122.99999999999999, 122.99999999999999, 118.99999999999999, 118.99999999999999, 118.99999999999999, 118.99999999999999, 118.99999999999999, 118.99999999999999, 118.99999999999999, 118.99999999999999, 118.99999999999999, 118.99999999999999, 118.99999999999999, 118.99999999999999]"
41449,54.599999999999994,"[('U95NWB', 'H-14-13'), ('AHR20O', 'H-18-12')]","[54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994, 54.599999999999994]"
41442,163.0,"[('CD1NU9', 'E-18-11'), ('Z8KPP8', 'E-24-12'), ('U95NWB', 'E-22-13'), ('KTDZY0', 'E-22-12'), ('W25EZN', 'G-23-11'), ('NJVZEL', 'G-23-13'), ('JEGRCL', 'H-24-11'), ('I2B1FH', 'H-22-12'), ('8N10W9', 'G-19-13'), ('IA7X1P', 'G-13-12')]","[292.2, 271.2, 259.2, 230.20000000000005, 210.79999999999995, 210.79999999999995, 202.2, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997, 163.0, 163.0, 163.0, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997, 172.59999999999997]"
41433,60.599999999999994,"[('6M2FJM', 'F-14-13'), ('8D9SAW', 'F-16-11')]","[60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994, 60.599999999999994]"
41420,127.39999999999999,"[('32ZKOX', 'E-22-11'), ('02MRUH', 'E-24-13'), ('AHR20O', 'E-23-12'), ('W518XY', 'E-23-11'), ('G8ASPE', 'E-21-11'), ('Q164T6', 'E-19-12'), ('Z8KPP8', 'E-17-12'), ('LXJQVG', 'E-17-11')]","[261.4, 212.60000000000002, 187.0, 168.2, 147.0, 141.0, 143.39999999999998, 131.39999999999998, 129.39999999999998, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999]"
