waveNumber,fitness,individual,history
41169,145.39999999999998,"[('RAUDQ6', 'F-21-11'), ('F0P5OQ', 'F-23-13'), ('V7JUQL', 'D-23-13'), ('Q50W5L', 'D-23-11'), ('LXJQVG', 'D-21-13'), ('UDF17E', 'D-19-11'), ('32ZKOX', 'D-19-11'), ('8N10W9', 'D-15-13'), ('AHR20O', 'D-13-13'), ('YE890X', 'D-13-12')]","[342.6000000000001, 282.2, 261.4, 246.40000000000003, 238.8, 218.2, 182.59999999999997, 182.59999999999997, 182.59999999999997, 171.79999999999995, 170.59999999999997, 156.0, 153.39999999999998, 156.0, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998]"
41166,68.0,"[('EUMBM7', 'H-16-11'), ('05W6TK', 'H-06-13')]","[68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0]"
41165,78.0,"[('O7AXAK', 'F-13-12'), ('05W6TK', 'H-06-13')]","[78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0]"
41164,78.0,"[('O7AXAK', 'F-13-12'), ('05W6TK', 'H-06-13')]","[78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0, 78.0]"
41162,82.6,"[('4E0KXI', 'H-14-11'), ('8N10W9', 'H-20-13'), ('DGAONE', 'H-20-13'), ('37VA62', 'H-24-11'), ('ZRCYSH', 'H-20-11'), ('G8ASPE', 'H-18-13'), ('AHR20O', 'H-18-12'), ('N6JU7C', 'H-14-13')]","[229.0, 194.39999999999998, 193.59999999999997, 171.2, 141.2, 119.39999999999999, 116.19999999999999, 86.6, 86.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6, 82.6]"
41155,135.79999999999998,"[('Z8KPP8', 'F-18-12'), ('05W6TK', 'F-18-11'), ('6WT73N', 'E-15-11'), ('DGAONE', 'E-15-12'), ('V7JUQL', 'E-16-13'), ('9KHDG3', 'E-16-11'), ('S90CD9', 'E-16-11'), ('YE890X', 'E-14-13')]","[234.79999999999995, 210.8, 176.2, 176.2, 158.8, 158.8, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998, 135.79999999999998]"
41154,90.6,"[('XUZJ74', 'F-13-13'), ('F73ZE1', 'F-13-13'), ('AHR20O', 'F-13-13'), ('Q50W5L', 'F-19-13'), ('05W6TK', 'F-21-11'), ('WRRW1W', 'F-21-11'), ('DGAONE', 'F-15-11'), ('S90CD9', 'F-13-12')]","[220.2, 190.7, 179.59999999999997, 161.2, 113.79999999999998, 107.19999999999999, 94.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6, 90.6]"
41153,91.39999999999999,"[('SMMRK3', 'H-16-11'), ('KZ5VR3', 'H-22-12'), ('XUZJ74', 'H-22-13'), ('8D9SAW', 'H-24-12'), ('TBCCF7', 'G-21-13'), ('WRRW1W', 'G-19-13'), ('5MNTT7', 'G-19-13'), ('8N10W9', 'G-19-12'), ('CD1NU9', 'G-17-13'), ('7BU1V7', 'G-17-13')]","[298.99999999999994, 252.79999999999995, 223.40000000000003, 195.0, 164.79999999999998, 150.59999999999997, 147.79999999999998, 123.79999999999998, 116.99999999999999, 106.99999999999999, 100.99999999999999, 95.39999999999999, 95.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41152,109.39999999999999,"[('8N10W9', 'F-17-12'), ('WRRW1W', 'F-21-11'), ('YE890X', 'F-23-13'), ('8D9SAW', 'H-24-12'), ('XUZJ74', 'H-22-13'), ('KZ5VR3', 'H-22-12'), ('J3FI7N', 'H-22-11'), ('TBCCF7', 'H-16-13')]","[209.0, 200.59999999999997, 173.8, 150.2, 139.79999999999998, 129.39999999999998, 129.39999999999998, 127.19999999999999, 119.19999999999999, 119.19999999999999, 117.19999999999999, 115.39999999999999, 115.39999999999999, 115.39999999999999, 111.39999999999999, 111.39999999999999, 111.39999999999999, 111.39999999999999, 111.39999999999999, 111.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41146,82.0,"[('05W6TK', 'H-06-13'), ('QXS5D1', 'F-14-13')]","[82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0]"
41128,110.6,"[('IA7X1P', 'E-16-11'), ('NJVZEL', 'E-20-12'), ('KTDZY0', 'E-22-12'), ('W25EZN', 'E-22-11'), ('05W6TK', 'E-22-11'), ('EQQBND', 'E-22-11'), ('JEGRCL', 'E-20-12'), ('NM6C73', 'E-16-11')]","[243.99999999999994, 194.8, 184.59999999999997, 154.2, 148.0, 133.39999999999998, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6]"
41122,92.6,"[('XUZJ74', 'F-13-13'), ('8D9SAW', 'F-15-11'), ('RAUDQ6', 'F-17-11'), ('LXJQVG', 'F-17-11'), ('8N10W9', 'F-17-12'), ('V7JUQL', 'F-21-12'), ('05W6TK', 'F-21-11'), ('UHYJ3A', 'F-13-12')]","[253.2, 187.0, 184.2, 168.39999999999998, 126.79999999999998, 127.39999999999999, 114.6, 94.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6, 92.6]"
41120,91.39999999999999,"[('4E0KXI', 'H-14-11'), ('Q50W5L', 'H-22-11'), ('U95NWB', 'H-22-12'), ('Z8KPP8', 'H-22-12'), ('G8ASPE', 'H-24-12'), ('TB6WIP', 'H-24-13'), ('QTMT7N', 'G-19-11'), ('6M2FJM', 'G-15-11'), ('AKP0A7', 'G-15-11'), ('JEGRCL', 'G-13-13')]","[296.2, 265.79999999999995, 231.8, 203.0, 169.8, 152.59999999999997, 152.2, 138.0, 138.0, 117.19999999999999, 117.19999999999999, 117.19999999999999, 117.19999999999999, 113.19999999999999, 107.19999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41119,74.0,"[('Q50W5L', 'G-13-13'), ('8N10W9', 'H-04-13')]","[74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0, 74.0]"
41116,80.6,"[('8D9SAW', 'F-16-11'), ('800OVF', 'F-16-13'), ('37VA62', 'F-18-13'), ('UDF17E', 'F-20-11'), ('G8ASPE', 'F-20-11'), ('DGAONE', 'F-16-12'), ('8N10W9', 'F-16-12'), ('TNAHD4', 'F-16-11')]","[225.40000000000003, 203.39999999999998, 148.0, 131.2, 129.0, 98.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6, 80.6]"
41110,145.39999999999998,"[('WRRW1W', 'D-15-11'), ('AB9XBU', 'D-19-11'), ('8N10W9', 'D-19-13'), ('IA7X1P', 'D-21-11'), ('KTDZY0', 'D-23-13'), ('56TC1Z', 'E-23-11'), ('W25EZN', 'E-21-13'), ('1ENECA', 'E-21-13'), ('8D9SAW', 'E-19-12'), ('WGHG3L', 'E-19-11')]","[283.20000000000005, 276.99999999999994, 232.60000000000002, 225.40000000000003, 215.8, 212.8, 199.59999999999997, 197.39999999999998, 186.79999999999995, 172.2, 172.2, 164.0, 159.39999999999998, 155.39999999999998, 155.39999999999998, 149.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998]"
41101,145.39999999999998,"[('DNLEH7', 'F-22-11'), ('O7AXAK', 'F-24-12'), ('N6JU7C', 'D-24-12'), ('LXJQVG', 'D-22-13'), ('AX7BJ8', 'D-22-12'), ('DGAONE', 'D-22-12'), ('M8W7TS', 'D-22-11'), ('6NDM0O', 'D-18-13'), ('V7JUQL', 'D-16-13'), ('PZUF7K', 'D-14-11')]","[295.6, 271.59999999999997, 228.0, 216.39999999999998, 175.0, 175.0, 165.0, 166.2, 147.39999999999998, 168.2, 155.39999999999998, 155.39999999999998, 145.39999999999998, 148.2, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998]"
41099,91.39999999999999,"[('IYV9SV', 'H-22-13'), ('2T1DJM', 'H-22-13'), ('TB6WIP', 'H-24-13'), ('V7JUQL', 'H-24-13'), ('6M2FJM', 'G-21-11'), ('6NDM0O', 'G-21-11'), ('8N10W9', 'G-19-12'), ('7BU1V7', 'G-17-13'), ('JEGRCL', 'G-13-13'), ('Q50W5L', 'G-13-13')]","[329.8, 270.4, 222.39999999999998, 183.0, 177.59999999999997, 114.19999999999999, 114.19999999999999, 104.19999999999999, 104.19999999999999, 101.39999999999999, 95.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41094,111.19999999999999,"[('05W6TK', 'F-24-12'), ('2LPO6D', 'F-24-12'), ('W25EZN', 'F-24-11'), ('U95NWB', 'F-22-11'), ('N6JU7C', 'F-20-12'), ('32ZKOX', 'F-20-11'), ('0LNUOV', 'F-18-13'), ('DGAONE', 'F-16-12'), ('I1KDJ0', 'F-14-13'), ('JEGRCL', 'H-14-11')]","[296.09999999999997, 268.0, 222.2, 187.8, 163.59999999999997, 164.79999999999995, 135.2, 124.79999999999998, 124.79999999999998, 114.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999, 111.19999999999999]"
41090,81.19999999999999,"[('4E0KXI', 'H-14-11'), ('Z8KPP8', 'F-18-12')]","[81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999]"
41080,85.99999999999999,"[('H51IVV', 'G-17-13'), ('9KHDG3', 'G-19-11'), ('HGXJD0', 'G-21-12'), ('XPZSZ1', 'G-21-12'), ('4E0KXI', 'G-21-13'), ('F29V5I', 'G-23-11'), ('DGAONE', 'G-23-13'), ('05W6TK', 'H-06-13')]","[205.2, 182.39999999999998, 153.6, 148.39999999999998, 111.39999999999999, 108.8, 100.6, 92.6, 88.0, 88.0, 86.0, 86.0, 86.0, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999]"
41079,85.99999999999999,"[('4E0KXI', 'G-21-13'), ('05W6TK', 'H-06-13')]","[85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999]"
41077,107.79999999999998,"[('TNAHD4', 'F-16-11'), ('V7JUQL', 'F-14-12'), ('O9YFO8', 'F-13-13'), ('AHR20O', 'F-13-13'), ('N6JU7C', 'F-13-13'), ('8N10W9', 'F-17-12'), ('G8ASPE', 'F-19-11'), ('O7TSVL', 'F-15-11'), ('8D9SAW', 'F-15-11'), ('U95NWB', 'G-13-11')]","[304.00000000000006, 267.2, 230.0, 221.0, 146.39999999999998, 146.39999999999998, 146.39999999999998, 146.39999999999998, 124.39999999999998, 124.39999999999998, 124.39999999999998, 109.79999999999998, 109.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998, 107.79999999999998]"
41076,145.39999999999998,"[('WGHG3L', 'D-22-11'), ('EQQBND', 'D-22-12'), ('N6JU7C', 'D-24-12'), ('ADT9MG', 'E-24-12'), ('U95NWB', 'E-22-13'), ('Q50W5L', 'E-20-13'), ('V7JUQL', 'E-20-12'), ('RAUDQ6', 'E-18-13'), ('8N10W9', 'E-18-12'), ('LXJQVG', 'E-18-12')]","[346.79999999999995, 287.00000000000006, 225.0, 199.0, 191.59999999999997, 186.2, 178.79999999999995, 170.79999999999998, 157.39999999999998, 162.2, 155.39999999999998, 155.39999999999998, 155.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998, 145.39999999999998]"
41072,109.39999999999999,"[('05W6TK', 'F-24-12'), ('V7JUQL', 'H-24-13'), ('LXJQVG', 'H-22-13'), ('DGAONE', 'H-22-12'), ('8N10W9', 'H-20-13'), ('AHR20O', 'H-20-12'), ('G8ASPE', 'H-18-13'), ('I1X92B', 'H-18-13')]","[230.59999999999997, 219.6, 173.0, 164.2, 145.0, 143.0, 143.0, 125.79999999999998, 124.99999999999999, 116.19999999999999, 116.19999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41071,127.39999999999999,"[('8N10W9', 'E-18-12'), ('LXJQVG', 'E-18-12'), ('SMMRK3', 'F-20-12'), ('Z8KPP8', 'F-20-12'), ('AHR20O', 'F-18-11'), ('05W6TK', 'F-18-11'), ('6NDM0O', 'F-14-12'), ('YE890X', 'F-14-11')]","[244.59999999999997, 242.0, 197.39999999999998, 171.5, 171.5, 141.79999999999998, 141.79999999999998, 137.39999999999998, 135.79999999999998, 135.79999999999998, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999, 127.39999999999999]"
41070,105.19999999999999,"[('AHR20O', 'F-18-11'), ('37VA62', 'F-18-13'), ('DGAONE', 'F-16-12'), ('O7AXAK', 'F-14-13'), ('V7JUQL', 'F-14-12'), ('05W6TK', 'F-13-11'), ('EUMBM7', 'F-15-11'), ('LXJQVG', 'F-17-11')]","[239.60000000000002, 188.79999999999995, 162.8, 155.0, 131.2, 117.79999999999998, 111.39999999999999, 109.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999, 105.19999999999999]"
41058,117.99999999999999,"[('O7TSVL', 'H-16-11'), ('Q50W5L', 'K-08-13')]","[117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999, 117.99999999999999]"
41049,89.19999999999999,"[('J3FI7N', 'F-14-11'), ('WGHG3L', 'G-19-11'), ('7BU1V7', 'G-17-13'), ('1ENECA', 'G-17-12'), ('8N10W9', 'G-17-12'), ('56TC1Z', 'G-17-12'), ('WRRW1W', 'G-17-11'), ('D05ZS7', 'G-13-13')]","[204.99999999999994, 204.99999999999994, 173.0, 153.0, 131.79999999999998, 121.79999999999998, 99.19999999999999, 99.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999, 89.19999999999999]"
41042,109.39999999999999,"[('8N10W9', 'F-16-12'), ('6M2FJM', 'F-16-12'), ('3LQL9L', 'F-20-13'), ('AHR20O', 'F-24-12'), ('A7MDBC', 'F-24-12'), ('WGHG3L', 'G-19-11'), ('AX7BJ8', 'G-15-13'), ('MLV9BR', 'G-15-12')]","[220.59999999999997, 205.59999999999997, 187.59999999999997, 173.59999999999997, 149.0, 143.0, 125.39999999999999, 125.39999999999999, 115.39999999999999, 113.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41030,121.99999999999999,"[('32ZKOX', 'M-18-11'), ('AHR20O', 'K-07-13')]","[121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999]"
41028,91.39999999999998,"[('AHR20O', 'J-19-13'), ('Y813MQ', 'I-22-12')]","[91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998]"
41025,109.39999999999999,"[('05W6TK', 'F-20-11'), ('RN2DSQ', 'F-24-13'), ('Q50W5L', 'F-24-13'), ('I1KDJ0', 'H-24-12'), ('HLOISD', 'H-24-12'), ('UDF17E', 'H-24-11'), ('U8203G', 'H-24-11'), ('ADT9MG', 'H-22-12'), ('S90CD9', 'H-20-13'), ('O7AXAK', 'H-18-12')]","[269.00000000000006, 268.79999999999995, 228.8, 190.2, 166.59999999999997, 154.0, 136.2, 133.39999999999998, 124.99999999999999, 123.79999999999998, 120.99999999999999, 118.19999999999999, 111.39999999999999, 111.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41016,161.2,"[('V6K6JX', 'A-16-12'), ('05W6TK', 'F-13-11')]","[161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2]"
41015,84.0,"[('05W6TK', 'H-06-13'), ('V6K6JX', 'G-17-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41014,84.0,"[('V6K6JX', 'G-17-13'), ('05W6TK', 'H-06-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41013,84.0,"[('05W6TK', 'H-06-13'), ('V6K6JX', 'G-17-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41012,84.0,"[('V6K6JX', 'G-17-13'), ('05W6TK', 'H-06-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41011,84.0,"[('V6K6JX', 'G-17-13'), ('05W6TK', 'H-06-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41010,110.6,"[('05W6TK', 'E-19-12'), ('V6K6JX', 'E-21-12')]","[110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6]"
41009,84.0,"[('V6K6JX', 'G-17-13'), ('05W6TK', 'H-06-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41008,84.0,"[('05W6TK', 'H-06-13'), ('V6K6JX', 'G-17-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
40991,109.19999999999996,"[('32ZKOX', 'F-13-12'), ('V7JUQL', 'K-13-13')]","[109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996]"
